date,title,summary,topic,media,link
2022-08-12,Sin respuestas a la debacle las hexacampeonas Criollas de Caguas, No le encuentran explicaciÃ³n al marasmo que las coloca esta noche al borde de ver caer su dinastÃ­a de seis aÃ±os a manos de las Pinkin de Corozal ,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/sin-respuestas-a-la-debacle-las-hexacampeonas-criollas-de-caguas/article_d76c2b36-19d4-11ed-a3a8-4f92a2b87b15.html
2022-08-12,Encienden velones por un campeonato,,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/encienden-velones-por-un-campeonato/article_1d91d4ea-19d9-11ed-bf04-8328aff9cbcb.html
2022-08-12,Anticipan una reducciÃ³n de la inflaciÃ³n en Puerto Rico,"La estabilizaciÃ³n en el alza de los costos se debe, principalmente, a la baja en el precio del combustible",Economia,El Vocero,https://www.elvocero.com/economia/finanzas/anticipan-una-reducci-n-de-la-inflaci-n-en-puerto-rico/article_9a880ce4-19cf-11ed-8fdf-7ff27ff8e88f.html
2022-08-12,Villano Antillano se suma a Oasis Biz Media Showcase,El 20 de agosto en el Centro de Convenciones,Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/villano-antillano-se-suma-a-oasis-biz-media-showcase/article_a325993e-1a65-11ed-bcdb-c75c746927e9.html
2022-08-12,"""No se espera que sobreviva"" la actriz Anne Heche de su estado de coma tras accidente de auto",,Escenario,El Vocero,https://www.elvocero.com/escenario/cine/no-se-espera-que-sobreviva-la-actriz-anne-heche-de-su-estado-de-coma-tras/article_9e675e52-1a45-11ed-8eb9-d338a6a5e3ef.html
2022-08-12,Hablando Urbano con Elysanij,La cantante armoniza dulzura y rudeza ,Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/hablando-urbano-con-elysanij/article_d65ea268-19a3-11ed-b02c-8b5036fbc088.html
2022-08-12,Lo que no sabÃ­as de... Raymond  Arrieta,"El filÃ¡ntropo tiene tres tatuajes y vislumbra una modificaciÃ³n del primero, que se realizÃ³ en 2018, con motivo dela dÃ©cima ediciÃ³n de Da Vida ",Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/lo-que-no-sab-as-de-raymond-arrieta/article_6e50bbde-19a3-11ed-8334-1f9ec8eb46c6.html
2022-08-12,Un policÃ­a es acusado de presentar decenas de resultados falsos de pruebas de laboratorio de covid-19,El agente determinÃ³ no vacunarse contra el covid-19 por motivos religiosos,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/justicia/un-polic-a-es-acusado-de-presentar-decenas-de-resultados-falsos-de-pruebas-de-laboratorio/article_581a05a6-1a65-11ed-9d6b-ef83785140a2.html
2022-08-12,La PolicÃ­a identifica al joven asesinado en Gurabo,La carretera PR-942 fue cerrada al trÃ¡nsito mientras las autoridades realizaron la investigaciÃ³n,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/la-polic-a-identifica-al-joven-asesinado-en-gurabo/article_c614b39a-1a2d-11ed-9de1-fb308bd1d549.html
2022-08-12,El Gobernador determinarÃ¡ los protocolos de las escuelas tras las nuevas guÃ­as de los CDC contra el covid-19,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/fortaleza/el-gobernador-determinar-los-protocolos-de-las-escuelas-tras-las-nuevas-gu-as-de-los/article_c08541a6-1a82-11ed-bc6b-1f043c2d0ea8.html
2022-08-12,Una averÃ­a en una lÃ­nea de transmisiÃ³n afecta el servicio elÃ©ctrico en la Isla,La falla sacÃ³ de servicio unidades de la Central Aguirre y la planta de carbÃ³n AES,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/una-aver-a-en-una-l-nea-de-transmisi-n-afecta-el-servicio-el-ctrico/article_f9ebc48e-1a5e-11ed-ad33-e78664ddc5aa.html
2022-08-12,La Autoridad de Carreteras y TransportaciÃ³n anuncia mejoras en la carretera PR-189,"Las labores proseguirÃ¡n por dos semanas consecutivas a partir del lunes, 15 hasta el viernes, 26 de agosto de 9:00 a.m. a 4:00 p.m.",Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/la-autoridad-de-carreteras-y-transportaci-n-anuncia-mejoras-en-la-carretera-pr-189/article_59032106-1a78-11ed-ad76-6f7979d3a9b2.html
2022-08-13,Unidos por la misma pasiÃ³n los hermanos ColÃ³n,Manny y Kelvin ColÃ³n cumplirÃ¡n su sueÃ±o de trabajar juntos en el equipo de los Cangrejeros de Santurce,Deportes,El Vocero,https://www.elvocero.com/deportes/beisbol/unidos-por-la-misma-pasi-n-los-hermanos-col-n/article_52669c56-1a9b-11ed-9c73-43307f2dd162.html
2022-08-13,Importante cita para el prospecto Xander Zayas,,Deportes,El Vocero,https://www.elvocero.com/deportes/boxeo/importante-cita-para-el-prospecto-xander-zayas/article_808fc326-1a9d-11ed-be9f-e3e466408f6a.html
2022-08-12,Vaqueros toman ventaja en la final del Baloncesto Superior Nacional,Vencen a los AtlÃ©ticos de San GermÃ¡n 77-74 en el coliseo RubÃ©n RodrÃ­guez de BayamÃ³n para tomar control de la serie 2-1,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/vaqueros-toman-ventaja-en-la-final-del-baloncesto-superior-nacional/article_ea815810-1ab3-11ed-8e57-e33b02c6984b.html
2022-08-12,Se coronan las Pinkin de Corozal en el voleibol superior femenino,El sexteto corozaleÃ±o terminÃ³ con la dinastÃ­a de las hexacampeonas Criollas de Caguas al barrerlas en cuatro juegos de la serie final,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/se-coronan-las-pinkin-de-corozal-en-el-voleibol-superior-femenino/article_7b802e4c-1ab2-11ed-8933-53b607777360.html
2022-08-12,UEFA anuncia los tres finalistas para Jugador del AÃ±o,"Por otro lado, Lionel Messi no fue nominado para el BalÃ³n de Oro",Deportes,El Vocero,https://www.elvocero.com/deportes/futbol/uefa-anuncia-los-tres-finalistas-para-jugador-del-a-o/article_12f4990a-1a79-11ed-875a-f7cbb664d946.html
2022-08-12,Aprueban un acuerdo de igualdad de pago para el fÃºtbol femenino de Estados Unidos,,Deportes,El Vocero,https://www.elvocero.com/deportes/futbol/aprueban-un-acuerdo-de-igualdad-de-pago-para-el-f-tbol-femenino-de-estados-unidos/article_1e6ab124-1a75-11ed-b1a5-57be0fe9e364.html
2022-08-12,Xander Zayas busca poner un show en el combate coestelar de la cartelera de TeÃ³fimo LÃ³pez,,Deportes,El Vocero,https://www.elvocero.com/deportes/boxeo/xander-zayas-busca-poner-un-show-en-el-combate-coestelar-de-la-cartelera-de-te/article_9b6781ca-1a57-11ed-88c1-d35f8b388c97.html
2022-08-13,Â¿CÃ³mo afectan las nuevas conductas del consumidor a los emprendimientos?,,Economia,El Vocero,https://www.elvocero.com/economia/otros/c-mo-afectan-las-nuevas-conductas-del-consumidor-a-los-emprendimientos/article_72f2e168-1aa1-11ed-9ce9-57989ef0cd54.html
2022-08-12,El Colegio de Contadores PÃºblicos Autorizados celebrarÃ¡ el XIX Foro Anual de Instituciones Financieras,"El prÃ³ximo jueves,18 de agosto",Economia,El Vocero,https://www.elvocero.com/economia/otros/el-colegio-de-contadores-p-blicos-autorizados-celebrar-el-xix-foro-anual-de-instituciones-financieras/article_8cb03004-1a76-11ed-b62a-6b416be90585.html
2022-08-12,Crece la demanda laboral en el Ã¡rea de la tecnologÃ­a,"Aseguran que los empleados valoran los beneficios y la flexibilidad, mÃ¡s que la compensaciÃ³n ",Economia,El Vocero,https://www.elvocero.com/economia/tecnologia/crece-la-demanda-laboral-en-el-rea-de-la-tecnolog-a/article_dd8cba5c-19da-11ed-88fb-0319c0463332.html
2022-08-12,Los bienes raÃ­ces en la Isla  incursionan en el metaverso,Con la entrada al mercado de Puerto Rico de Exp Realty,Economia,El Vocero,https://www.elvocero.com/economia/otros/los-bienes-ra-ces-en-la-isla-incursionan-en-el-metaverso/article_c95df270-19db-11ed-ae55-6bd504d9b019.html
2022-08-12,Â¿Francis Rosas ocuparÃ¡ el lugar de Mr. Cash en La BÃ³veda?,"Aunque el programa AcuÃ©state con Francis fue cancelado, el comediante se mantiene bajo contrato con TeleOnce",Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/francis-rosas-ocupar-el-lugar-de-mr-cash-en-la-b-veda/article_ee7b7dc8-1a7d-11ed-af79-eb814a5e4c93.html
2022-08-12,Rocky The Kid vuelve a hacer equipo con La Comay,Piden oraciones por la salud del padre de Jan Ruiz,Escenario,El Vocero,https://www.elvocero.com/escenario/television/rocky-the-kid-vuelve-a-hacer-equipo-con-la-comay/article_0403ab40-1a8b-11ed-ab54-334226f8713a.html
2022-08-12,Ashley Ann CariÃ±o quiere conquistar el universo y luego el espacio,La reina es estudiante de IngenierÃ­a Aeroespacial en la Universidad Central de Florida,Escenario,El Vocero,https://www.elvocero.com/escenario/moda-y-belleza/ashley-ann-cari-o-quiere-conquistar-el-universo-y-luego-el-espacio/article_a4ae4bea-1a68-11ed-9d7b-a3b39083a3f8.html
2022-08-14,Avanza la investigaciÃ³n en el caso del asesinato de una mujer en un motel en Ponce,El crimen ocurriÃ³ en la noche del pasado viernes ,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/avanza-la-investigaci-n-en-el-caso-del-asesinato-de-una-mujer-en-un-motel/article_b1b63350-1beb-11ed-bb3d-43bf201db9fc.html
2022-08-14,Un hombre dispara al aire y luego se priva de la vida cerca del Capitolio federal,Los hechos ocurrieron esta maÃ±ana,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/un-hombre-dispara-al-aire-y-luego-se-priva-de-la-vida-cerca-del-capitolio/article_3cd9f94a-1be1-11ed-a805-2f42dca134af.html
2022-08-14,Balean a un hombre en los predios de su residencia en Arecibo,Le dispararon desde un vehÃ­culo en marcha,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/balean-a-un-hombre-en-los-predios-de-su-residencia-en-arecibo/article_4fc4067a-1bd9-11ed-9a15-2fa1e5914f32.html
2022-08-14,FiscalÃ­a cita a individuo sorprendido con 250 envolturas de heroÃ­na: es sospechoso de varios asesinatos,La intervenciÃ³n ocurriÃ³ el viernes en Ponce,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/fiscal-a-cita-a-individuo-sorprendido-con-250-envolturas-de-hero-na-es-sospechoso-de/article_fb6408ae-1bc5-11ed-9909-63b95552b280.html
2022-08-14,La PolicÃ­a investiga asesinatos en Guayama y BayamÃ³n,Las muertes violentas ocurrieron esta madrugada,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/la-polic-a-investiga-asesinatos-en-guayama-y-bayam-n/article_89a2b0b0-1bbd-11ed-b8d0-ebe2215b7ec2.html
2022-08-14,Identifican al joven que perdiÃ³ la vida en un accidente ocurrido esta madrugada en GuÃ¡nica,La PolicÃ­a indicÃ³ en su informe que âen el interior del vehÃ­culo se ocupÃ³ un arma de fuego y sustancias controladasâ,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/identifican-al-joven-que-perdi-la-vida-en-un-accidente-ocurrido-esta-madrugada-en-gu/article_b5518cb0-1bd4-11ed-90a4-dbdc929f273b.html
2022-08-13,Wanda VÃ¡zquez y Mark Rossini tendrÃ¡n mÃ¡s tiempo para contestar a mordaza propuesta por juez federal,Los equipos de defensa tambiÃ©n podrÃ¡n notificar a la corte cualquier modificaciÃ³n a la orden que consideren necesaria,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/federal/wanda-v-zquez-y-mark-rossini-tendr-n-m-s-tiempo-para-contestar-a-mordaza/article_b79a547c-1b2d-11ed-b7e1-cb9d052ab9ed.html
2022-08-13,Un hombre es vÃ­ctima de âcarjackingâ frente a un parque en Hato Rey,El perjudicado indicÃ³ que una persona enmascarada le apuntÃ³ con una pistola,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/un-hombre-es-v-ctima-de-carjacking-frente-a-un-parque-en-hato-rey/article_7b43a768-1b31-11ed-a087-b75001156cda.html
2022-08-13,La extradiciÃ³n del acusado de desmembrar a una mujer en Aguadilla podrÃ­a demorar semanas,El prÃ³fugo habÃ­a âsaltadoâ por varios estados,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/justicia/la-extradici-n-del-acusado-de-desmembrar-a-una-mujer-en-aguadilla-podr-a-demorar/article_e13eaf36-18e3-11ed-b566-b7f9ba996247.html
2022-08-13,Un joven es intervenido tras brincar al techo de una iglesia en Lares mientras se encontraba desnudo,El joven indicÃ³ que no sabÃ­a cÃ³mo habÃ­a subido a la estructura,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/un-joven-es-intervenido-tras-brincar-al-techo-de-una-iglesia-en-lares-mientras-se/article_f6a54b82-1b27-11ed-b2a5-ffe8d3b881f7.html
2022-08-13,Otra persona cae en âpescaÃ­toâ del secuestro de una hija,"Otra mujer se querellÃ³ ante la PolicÃ­a al alegar que una persona se apropiÃ³ de $4,300 que le habÃ­a guardado a su nieta ",Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/otra-persona-cae-en-pesca-to-del-secuestro-de-una-hija/article_44d0788c-1b22-11ed-876b-bf05ed8f011a.html
2022-08-13,Dos hombres resultan heridos de bala en Ponce,La PolicÃ­a investiga,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/dos-hombres-resultan-heridos-de-bala-en-ponce/article_bc9e024a-1b12-11ed-9f6d-3738ba0eee64.html
2022-08-13,Las autoridades investigan asesinatos en Hato Rey y ComerÃ­o,Ambos hechos fueron reportados en las pasadas horas ,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/las-autoridades-investigan-asesinatos-en-hato-rey-y-comer-o/article_89bbd896-1b0a-11ed-8d6f-1f8bac679a97.html
2022-08-13,Culpable hombre acusado de agresiÃ³n sexual y restringir la libertad de una menor,Los hechos ocurrieron en el pueblo de San SebastiÃ¡n en el aÃ±o 2018,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/justicia/culpable-hombre-acusado-de-agresi-n-sexual-y-restringir-la-libertad-de-una-menor/article_4233c654-1b06-11ed-824d-1b5bb00b0b68.html
2022-08-13,La PolicÃ­a investiga el asesinato de una mujer en una hospederÃ­a en Ponce,Agentes encontraron el vehÃ­culo de la vÃ­ctima en una urbanizaciÃ³n ,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/la-polic-a-investiga-el-asesinato-de-una-mujer-en-una-hospeder-a-en-ponce/article_a3724134-1afc-11ed-a051-2f0d85dca1b8.html
2022-08-13,ContinÃºa la bÃºsqueda de una mujer reportada como desaparecida en Guayanilla,La PolicÃ­a volviÃ³ a solicitar la ayuda de la ciudadanÃ­a para encontrar a Maribel Filion Jusino,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/contin-a-la-b-squeda-de-una-mujer-reportada-como-desaparecida-en-guayanilla/article_09965794-1af7-11ed-85c4-27ac7b4135d7.html
2022-08-12,Las autoridades andan tras la pista del sospechoso de asesinar a su vecino en CanÃ³vanas,Las autoridades fueron enfÃ¡ticas al destacar que se presume que el prÃ³fugo estÃ¡ fuertemente armado y es considerado como una persona peligrosa. ,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/las-autoridades-andan-tras-la-pista-del-sospechoso-de-asesinar-a-su-vecino-en-can/article_84905396-1a6b-11ed-b8bf-33f7d59b1d2c.html
2022-08-14,"Se registran 2,126 nuevos casos positivos de covid-19",,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/se-registran-2-126-nuevos-casos-positivos-de-covid-19/article_0f7290ae-1bc1-11ed-b7ea-0b928b8183a6.html
2022-08-14,Llueven las reacciones y las crÃ­ticas por la paga ofrecida para nuevos tÃ©cnicos quirÃºrgicos,La Fortaleza anunciÃ³ que hay 32 plazas disponibles,Gobierno,El Vocero,https://www.elvocero.com/gobierno/fortaleza/llueven-las-reacciones-y-las-cr-ticas-por-la-paga-ofrecida-para-nuevos-t-cnicos/article_ee18cafe-1bcf-11ed-91cd-5bb2fe59240e.html
2022-08-14,ContinÃºa el plan de interrupciones programadas del servicio de agua para abonados en el noroeste,AsÃ­ lo informÃ³ la Autoridad de Acueductos y Alcantarillados ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/contin-a-el-plan-de-interrupciones-programadas-del-servicio-de-agua-para-abonados-en-el/article_9e56812c-1bb7-11ed-b777-db59d6a818a4.html
2022-08-13,EducaciÃ³n aumentarÃ¡ tarifas de transportistas escolares,Los pagos no eran revisados desde el 2003,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/educaci-n-aumentar-tarifas-de-transportistas-escolares/article_7eb025c2-1aad-11ed-8a6f-2bc976cf407a.html
2022-08-13,Discuten cÃ³mo frenar la fuga del personal de salud,El secretario de Salud Carlos Mellado se une a los reclamos durante un conversatorio en el Senado ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/discuten-c-mo-frenar-la-fuga-del-personal-de-salud/article_99c2b30e-1ab0-11ed-bb9d-f33822a9924c.html
2022-08-13,El secretario del Departamento de Salud favorece flexibilizar medidas contra el covid-19,"Sin embargo, la agencia no emite aÃºn la decisiÃ³n oficial",Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/el-secretario-del-departamento-de-salud-favorece-flexibilizar-medidas-contra-el-covid-19/article_97003894-1aab-11ed-9988-2f21fee7359a.html
2022-08-14,Los Cangrejeros de Santurce completan un cuerpo tÃ©cnico de Grandes Ligas,Los nuevos operadores del equipo anunciaron una serie de contrataciones adicionales rumbo al inicio del bÃ©isbol invernal en noviembre,Deportes,El Vocero,https://www.elvocero.com/deportes/beisbol/los-cangrejeros-de-santurce-completan-un-cuerpo-t-cnico-de-grandes-ligas/article_492b345a-1bed-11ed-a4a6-b7cebacd9b20.html
2022-08-14,Los Toritos de Cayey avanzan a la final del BÃ©isbol Superior Doble A,Cayey es el primer equipo que tiene su boleto al baile de coronaciÃ³n,Deportes,El Vocero,https://www.elvocero.com/deportes/beisbol/los-toritos-de-cayey-avanzan-a-la-final-del-b-isbol-superior-doble-a/article_29b4555e-1bd2-11ed-9ad0-e3bc00cc8e5c.html
2022-08-13,Xander Zayas se corona campeÃ³n regional de la OrganizaciÃ³n Mundial de Boxeo,Un potente gancho de derecha fue suficiente para que el joven de 19 aÃ±os se agenciara el dÃ©cimo nocaut de su carrera profesional,Deportes,El Vocero,https://www.elvocero.com/deportes/boxeo/xander-zayas-se-corona-campe-n-regional-de-la-organizaci-n-mundial-de-boxeo/article_0dd322a8-1b7c-11ed-82f5-3746e3ae7023.html
2022-08-13,La tenista Serena Williams jugarÃ¡ el prÃ³ximo lunes en el abierto de Cincinnati,"La tenista, 23 veces campeona de torneos del Grand Slam, no ha dicho cuÃ¡l serÃ¡ su Ãºltimo torneo",Deportes,El Vocero,https://www.elvocero.com/deportes/tenis/la-tenista-serena-williams-jugar-el-pr-ximo-lunes-en-el-abierto-de-cincinnati/article_32ff7ece-1b76-11ed-9603-f39310996d2e.html
2022-08-13,"Raymariely Santos recoge los frutos de una gran temporada: ""CreÃ­mos desde el primer dÃ­a""",La estelar colocadora fue nombrada Jugadora MÃ¡s Valiosa en la conquista del campeonato de las Pinkin de Corozal el viernes sobre las Criollas de Caguas,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/raymariely-santos-recoge-los-frutos-de-una-gran-temporada-cre-mos-desde-el-primer-d/article_1916ac80-1b03-11ed-a46b-4fa933c8b98e.html
2022-08-13,Los Toritos de Cayey se colocan a un triunfo de clasificar a la Serie Final del BÃ©isbol Doble A,Cayey buscarÃ¡ esta noche asegurar su boleto a la Serie Final cuando se mida a los Libertadores de Hormigueros,Deportes,El Vocero,https://www.elvocero.com/deportes/beisbol/los-toritos-de-cayey-se-colocan-a-un-triunfo-de-clasificar-a-la-serie-final/article_c568ddfc-1af2-11ed-a3d0-5fe785e64c82.html
2022-08-13,El futbolista Lionel Messi no es candidato al BalÃ³n de Oro por primera vez desde 2005,El deportista argentino tuvo una floja primera campaÃ±a con el ParÃ­s Saint-Germain,Deportes,El Vocero,https://www.elvocero.com/deportes/futbol/el-futbolista-lionel-messi-no-es-candidato-al-bal-n-de-oro-por-primera-vez/article_151a7e9a-1aef-11ed-938c-e7827ac5a1de.html
2022-08-13,Rumbo a la Nations League 3x3 de AmÃ©rica,"Las selecciones nacionales masculina y femenina competirÃ¡n desde hoy en la primera parada que se disputarÃ¡ en Santo Domingo, RepÃºblica Dominicana ",Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/rumbo-a-la-nations-league-3x3-de-am-rica/article_bee4db34-1a98-11ed-bdd6-8763a607679e.html
2022-08-13,Inicia el desarrollo agrÃ­cola de 500 cuerdas en Toa Baja,,Economia,El Vocero,https://www.elvocero.com/economia/otros/inicia-el-desarrollo-agr-cola-de-500-cuerdas-en-toa-baja/article_59ed5188-1aa3-11ed-94b4-735b3578086c.html
2022-08-14,Fallece el actor y comediante Teddy Ray a los 32 aÃ±os,"Al momento, se desconoce la causa del deceso",Escenario,El Vocero,https://www.elvocero.com/escenario/television/fallece-el-actor-y-comediante-teddy-ray-a-los-32-a-os/article_8db91cb4-1bb5-11ed-a64c-1b58c8f9f60a.html
2022-08-14,Gloria Trevi arma una fiesta divina en el Coliseo de Puerto Rico,"SacÃ³ adelante el show, a pesar de que la mayorÃ­a de su equipo de trabajo no pudo llegar, debido a un problema con sus visas ",Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/gloria-trevi-arma-una-fiesta-divina-en-el-coliseo-de-puerto-rico/article_f215bb1e-1b96-11ed-b4bb-bb769eaf0bd4.html
2022-08-13,Grandiosa la primera noche del âCoca-Cola Music Festâ,"El âCoca-Cola Music Festâ continuarÃ¡ hoy sÃ¡bado en el Coca-Cola Music Hall con la participaciÃ³n de Cosculluela, Miky Woodz, Lyanno, Eix, Cauty, Alejo, Chris Andrew y Young Miko",Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/grandiosa-la-primera-noche-del-coca-cola-music-fest/article_650f5010-1b6c-11ed-a21a-bbfcaa6d2185.html
2022-08-13,La PolicÃ­a finaliza investigaciÃ³n de accidente de Anne Heche,EstÃ¡ en soporte vital a la espera de una evaluaciÃ³n para donar sus Ã³rganos,Escenario,El Vocero,https://www.elvocero.com/escenario/cine/la-polic-a-finaliza-investigaci-n-de-accidente-de-anne-heche/article_1c153026-1b46-11ed-8188-83eb2c9f9bb9.html
2022-08-13,La Gaviota extiende su vuelo en el CBA de Santurce,Con nuevas funciones,Escenario,El Vocero,https://www.elvocero.com/escenario/teatro/la-gaviota-extiende-su-vuelo-en-el-cba-de-santurce/article_39c24f9c-1a5f-11ed-af39-2bf2626f3e95.html
2022-08-13,Un exesposo de Britney Spears es condenado por allanar la boda de la cantante,"El hombre se negÃ³ a abandonar la propiedad, golpeÃ³ a un guardia de seguridad que tratÃ³ de sacarlo y causÃ³ daÃ±os a una puerta",Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/un-exesposo-de-britney-spears-es-condenado-por-allanar-la-boda-de-la-cantante/article_717c3230-1b0f-11ed-ac08-d3847374e37e.html
2022-08-13,Â¿Ser madre primero  y esposa despuÃ©s?,Lee la nueva columna de Nancy,Escenario,El Vocero,https://www.elvocero.com/escenario/otros/ser-madre-primero-y-esposa-despu-s/article_4ee9201e-19cc-11ed-944d-ffb115d9beae.html
2022-08-13,Ashley Ann CariÃ±o enfocada en la conquista universal,"La reina de 27 aÃ±os y 5'11 de estatura, enfoca en la sexta corona para Puerto Rico en Miss Universe",Escenario,El Vocero,https://www.elvocero.com/escenario/moda-y-belleza/ashley-ann-cari-o-enfocada-en-la-conquista-universal/article_56dc54b6-1a86-11ed-b9fc-bb859521a764.html
2022-08-13,Sabor latino en nueva pelÃ­cula de vampiros de Netlfix,"EL VOCERO conversa con Karla Souza, villana de Day Shift",Escenario,El Vocero,https://www.elvocero.com/escenario/cine/sabor-latino-en-nueva-pel-cula-de-vampiros-de-netlfix/article_be253d7e-19cb-11ed-add9-ff42093f684a.html
2022-08-14,ApuÃ±alan a un joven en Orocovis,El perjudicado alegÃ³ que un desconocido le infligiÃ³ tres heridas en la espalda,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/apu-alan-a-un-joven-en-orocovis/article_3b1deac0-1bf1-11ed-a9c0-37fa639a365e.html
2022-08-14,"El representante Carlos ""Johnny"" MÃ©ndez presenta la agenda legislativa del PNP para esta nueva sesiÃ³n",Los trabajos de la sesiÃ³n comienzan maÃ±ana tanto en el Senado como en la CÃ¡mara a la 1:00 p.m.,Gobierno,El Vocero,https://www.elvocero.com/gobierno/el-representante-carlos-johnny-m-ndez-presenta-la-agenda-legislativa-del-pnp-para-esta-nueva/article_9e9a5a88-1c06-11ed-90ae-c3f9fc2046a9.html
2022-08-14,Anuncian marcha en Washington DC a favor de la estadidad,En el mes de septiembre ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/politica/anuncian-marcha-en-washington-dc-a-favor-de-la-estadidad/article_c87c33a4-1bfb-11ed-8fe3-fb3e7961727b.html
2022-08-14,MÃ³nica Puig conmemora el sexto aniversario de su medalla de oro en RÃ­o 2016,"â6 aÃ±os despuÃ©s y el sentimiento sigue igualâ, expresÃ³ la atleta boricua ",Deportes,El Vocero,https://www.elvocero.com/deportes/otros/m-nica-puig-conmemora-el-sexto-aniversario-de-su-medalla-de-oro-en-r-o/article_48c6e0fa-1c0a-11ed-941c-4b7918e2013e.html
2022-08-14,Fallece la actriz estadounidense Denise Dowse,Tras complicaciones de una meningitis viral que contrajo a principios de este mes,Escenario,El Vocero,https://www.elvocero.com/escenario/television/fallece-la-actriz-estadounidense-denise-dowse/article_1573269c-1bdc-11ed-b404-83d903ec6474.html
2022-08-17,Reportan carjacking en una gasolinera en Yabucoa,,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/reportan-carjacking-en-una-gasolinera-en-yabucoa/article_6023b3c0-1e1e-11ed-87f7-ff31f9db1f00.html
2022-08-17,Arrestan a una joven que viajaba con su hijo en auto robado en carjacking en Las Piedras,En el vehÃ­culo tambiÃ©n estaba un hombre que huyÃ³ del lugar,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/arrestan-a-una-joven-que-viajaba-con-su-hijo-en-auto-robado-en-carjacking-en/article_f6124f0c-1e16-11ed-8045-4b6e6b9ffc58.html
2022-08-17,Demanda federal en contra del dragado en la BahÃ­a de San Juan,,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/federal/demanda-federal-en-contra-del-dragado-en-la-bah-a-de-san-juan/article_28ce2a04-1dce-11ed-972b-5fd817169f99.html
2022-08-16,Se desvinculan de armerÃ­a allanada por las autoridades federales,El allanamiento se extendiÃ³ por varias horas y contÃ³ con la colaboraciÃ³n de agentes del Negociado de la PolicÃ­a de Puerto Rico,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/federal/se-desvinculan-de-armer-a-allanada-por-las-autoridades-federales/article_fa88bc32-1d95-11ed-a0d9-83f6def17e28.html
2022-08-16,Otro cartero asesinado: la vÃ­ctima de BayamÃ³n tambiÃ©n fue empleado del Servicio Postal,Es el segundo cartero asesinado este mes,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/otro-cartero-asesinado-la-v-ctima-de-bayam-n-tambi-n-fue-empleado-del-servicio/article_bd21d4fe-1d78-11ed-9ea5-63fe905146fb.html
